x,y,z
0.20482,0.2212,-0.49266002
0.19194001,0.18942,-0.50442004
0.17318,0.18956001,-0.49686003
0.15302001,0.1848,-0.49476
0.15316,0.19292,-0.49014002
0.15792,0.16618,-0.48328
0.1498,0.16814001,-0.49112
0.13398,0.16520001,-0.48146
0.12292001,0.1575,-0.47096002
0.113680005,0.18662001,-0.46676
0.11872,0.17794001,-0.46438003
0.12628001,0.17556,-0.46508002
0.093660004,0.1694,-0.44296002
0.09268,0.1491,-0.45038
0.11144,0.12278,-0.44716
0.12642,0.10402,-0.44996002
0.116340004,0.09926,-0.44842002
0.112280004,0.09674,-0.44408002
0.10458,0.112560004,-0.441
0.113960005,0.113120005,-0.4494
0.12362,0.1155,-0.44576
0.11522,0.114240006,-0.45206
0.106680006,0.075320005,-0.44338
0.13006,0.05852,-0.44828
0.12978001,0.0476,-0.4515
0.14056,0.05194,-0.45528
0.13398,0.01246,-0.45948002
0.121520005,0.062580004,-0.45962
0.12726,0.048580002,-0.45192
0.1302,0.022400001,-0.45024002
0.13034001,0.0051800003,-0.44478002
0.12194,0.01736,-0.45654002
0.1561,-0.02786,-0.45416
0.15540001,-0.02562,-0.45752
0.154,-0.013300001,-0.44814003
0.15876001,-0.04718,-0.44394
0.16058001,-0.083160006,-0.44590002
0.15778,-0.06496,-0.4382
0.15470001,-0.05866,-0.43036002
0.16114001,-0.05838,-0.43554002
0.19334,-0.070700005,-0.42616
0.20188001,-0.075040005,-0.42826
0.19642,-0.06832,-0.42588
0.20482,-0.0763,-0.42336002
0.21098001,-0.06776,-0.41972002
0.20692001,-0.05908,-0.4228
0.21602,-0.041580003,-0.43078002
0.22652,-0.0938,-0.42322
0.2254,-0.061320003,-0.42084002
0.2289,-0.083440006,-0.42196003
0.23562,-0.08442,-0.42644
0.27412,-0.0819,-0.43400002
0.28168002,-0.07546,-0.43498
0.2779,-0.090440005,-0.43092
0.28784,-0.10276,-0.43078002
0.2793,-0.073920004,-0.44366002
0.27986002,-0.060060002,-0.4494
0.28616002,-0.0483,-0.45598
0.28462002,-0.0952,-0.44324002
0.28546,-0.091280006,-0.43904
0.28812,-0.09562,-0.44562
0.29778,-0.1036,-0.43834
0.3206,-0.089600004,-0.43904
0.34398,-0.10794,-0.43344
0.33488,-0.1022,-0.43330002
0.34062,-0.10836,-0.44184002
0.34706,-0.11004,-0.43134
0.3402,-0.081480004,-0.44436002
0.35672,-0.095340006,-0.43638
0.35826,-0.108500004,-0.43792
0.35616,-0.082040004,-0.43904
0.38178,-0.070700005,-0.44212002
0.39606002,-0.08736,-0.4347
0.40754002,-0.0805,-0.43736002
0.40348002,-0.069860004,-0.44590002
