x,y,z
-0.080886,-0.306708,0.902434
-0.078019,-0.166347,0.881206
-0.154025,-0.161406,0.914146
-0.217587,-0.116266,0.97789097
-0.37502798,-0.343491,1.146312
-0.271023,-0.21990499,1.153327
-0.129991,0.067405,0.89938396
-0.14097099,-0.046482,0.857843
-0.041724,-0.27938,1.060668
-0.13706699,-0.363865,1.06994
-0.259067,-0.122061,0.96361697
-9.76E-4,-0.058498997,1.033279
-0.071674995,-0.22332099,0.95892
-0.313845,-0.15201199,1.015589
-0.186843,-0.132126,0.869128
-0.196237,-0.19953099,1.08336
-0.062708,-0.201056,0.923601
-0.16958,-0.205631,0.868091
-0.26803398,-0.256932,0.99917996
0.010065,-0.120841,1.166564
-0.16713999,-0.170983,1.101355
-0.059292,-0.250893,1.080066
-0.05246,-0.123890996,0.772992
-0.046726,-0.269986,0.87126297
-0.353373,-0.17507,0.94062
-0.16165,-0.135847,1.11508
-0.22417499,-0.05368,0.906582
0.047458,-0.401319,1.077382
-0.14097099,-0.225639,0.986431
-0.092475995,-0.211914,0.976061
-0.164456,-0.280356,1.084641
-0.146278,-0.276818,0.977952
-0.194041,-0.138531,0.84198296
0.123342,-0.038429998,1.082567
-0.054594997,-0.202703,0.982588
-0.091377996,-0.28243,1.025349
-0.152073,-0.166896,0.80825
-0.096197,-0.294142,0.843203
-0.41272599,-0.46152598,1.101233
-0.16695699,-0.188429,1.073478
-0.156892,0.025497999,1.0144299
-0.143228,-0.172752,0.98087996
-0.165188,-0.198921,0.983076
-0.08845,-0.276147,1.044991
-0.218258,-0.149694,1.065609
-0.281576,0.045810997,1.049993
-0.121999994,-0.299998,0.938851
-0.21276799,-0.313662,0.80940896
-0.271999,-0.194834,0.863455
